Status,Excel Row,Parent Code,Parent Description,Expected RM Code,Excel RM Code Cell,Expected Role,DB Role,Expected Alternate Flag,DB Alternate Flag,Excel Qty Raw,Expected Qty,DB Qty,Excel UOM,DB UOM,Excel RM Description,DB RM Description,DB items.material,DB RM Item Type,DB RM Size,DB Make/Buy,Excel Parent BOM,DB BOM No,DB Cutting Size,DB Link ID,DB Link Count
MATCH,7075,NAFRN0000524,"Rear Nut of N7016.1.in - 3.00"" x 4.724"" x 3.15""",NRRBR0000150,NRRBR0000173 / NRRBR0000150,ALTERNATE,ALTERNATE,1,1,37,,37,mm,mm,Round Bar EN19 120 MM,Round Bar 4140 120 MM,,PART,,I,B0004018,,35 mm,38391,1
MATCH,7080,NAFRN0000524,"Rear Nut of N7016.1.in - 3.00"" x 4.724"" x 3.15""",NRRBR0000150,NRRBR0000199 / NRRBR0000150,ALTERNATE,ALTERNATE,1,1,36/37,37,37,mm,mm,Round Bar EN19 130 MM,Round Bar 4140 120 MM,,PART,,I,B0004018,,35 mm,38391,1
MATCH,7075,NAFRN0000524,"Rear Nut of N7016.1.in - 3.00"" x 4.724"" x 3.15""",NRRBR0000173,NRRBR0000173 / NRRBR0000150,NORMAL,NORMAL,0,0,37,,37,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0004018,,35 mm,34446,1
MATCH,7080,NAFRN0000524,"Rear Nut of N7016.1.in - 3.00"" x 4.724"" x 3.15""",NRRBR0000199,NRRBR0000199 / NRRBR0000150,NORMAL,NORMAL,0,0,36/37,36,36,mm,mm,Round Bar EN19 130 MM,Round Bar EN19 130 MM,,PART,,I,B0004018,,34 mm,24270,1
MATCH,7106,NAFRN0000525,Front Nut of N7515 - 460 x 555 x 155,NRFRG0000152,NRFRG0000152,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 554X456X63,Forged ring EN19 554X456X63,,PART,,I,B0004028,B0004028,,34450,1
MATCH,7114,NAFRN0000526,Front Nut of N7015.0 ID 520 x OD 630,NRFRG0000145,NRFRG0000145,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 631x519x80,Forged ring EN19 631x519x80,,PART,,I,B0004037,B0004037,,34472,1
MATCH,7124,NAFRN0000527,Front Nut of N7015.0 ID 480 x OD 585,NRFRG0000148,NRFRG0000148,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 584X480X74,Forged ring EN19 584X480X74,,PART,,I,B0004041,B0004041,,34464,1
MATCH,7300,NAFRN0000528,Front Nut of N7040 ID 160 x OD 320,NRRBR0000032,NRRBR0000032,NORMAL,NORMAL,0,0,148,148,148,mm,mm,Round Bar EN24 180 MM,Round Bar EN24 180 MM,,PART,,I,B0004137,B0004137,146 mm,34494,1
MATCH,8256,NAFRN0000529,Front Nut of N7040 ID 310 x OD 490,NRFRG0000174,NRFRG0000174,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN24 487X313X39,Forged ring EN24 487X313X39,,PART,,I,B0004573,B0004573,,34579,1
MATCH,8308,NAFRN0000530,Front Nut of N4071 ID 187.5 x OD 350,NRRBR0000212,NRRBR0000212,NORMAL,NORMAL,0,0,132,132,132,mm,mm,Round Bar 4140 200 MM,Round Bar 4140 200 MM,,PART,,I,B0004627,B0004627,130 mm,36303,1
MATCH,8686,NAFRN0000531,Front Nut of N4071 ID 135 x OD 225,NRRBR0000002,NRRBR0000002,NORMAL,NORMAL,0,0,87,87,87,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0004755,B0004755,85 mm,36316,1
MATCH,8784,NAFRN0000533,Front Nut of N4071.sp1 ID 40 x OD 69.50,NRRBR0000234,NRRBR0000234,NORMAL,NORMAL,0,0,20,20,20,mm,mm,Round Bar EN19 75 MM,Round Bar EN19 75 MM,,PART,,I,B0004797,B0004797,18 mm,36331,1
MATCH,3584,NAFRN0000534,Front Nut of N500 - 18/19/20 x 50 x 50,NRRBR0000012,NRRBR0000012,NORMAL,NORMAL,0,0,30,30,30,mm,mm,Round Bar EN19 60 MM,Round Bar EN19 60 MM,,PART,,I,B0004808,B0004808,28 mm,23528,1
MATCH,9074,NAFRN0000538,Front Nut of N7015.0 - 420 x 515 x 165,NRFRG0000194,NRFRG0000194,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 514x421x67,Forged ring EN19 514x421x67,,PART,,I,B0004926,B0004926,,24757,1
MATCH,9280,NAFRN0000539,Front Nut of N7515.sp1 - 135 x 190 x 79,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,80,80,80,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0004994,B0004994,78 mm,25027,1
MATCH,9285,NAFRN0000540,Front Nut of N7515 ID 155 x OD 210,NRRBR0000199,NRRBR0000199,NORMAL,NORMAL,0,0,76,76,76,mm,mm,Round Bar EN19 130 MM,Round Bar EN19 130 MM,,PART,,I,B0004997,B0004997,74 mm,34658,1
MATCH,9330,NAFRN0000541,Front Nut of N7016.1 ID 165 x OD 215,NRRBR0000199,NRRBR0000199,NORMAL,NORMAL,0,0,102,102,102,mm,mm,Round Bar EN19 130 MM,Round Bar EN19 130 MM,,PART,,I,B0005016,B0005016,100 mm,34667,1
MATCH,9337,NAFRN0000542,Front Nut of N7016.1 ID 185 x OD 240,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,98,98,98,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0005020,B0005020,96 mm,34673,1
MATCH,10084,NAFRN0000548,Front Nut of N500 ID 14 x OD 45,NRRBR0000012,NRRBR0000012,NORMAL,NORMAL,0,0,24,24,24,mm,mm,Round Bar EN19 60 MM,Round Bar EN19 60 MM,,PART,,I,B0005405,B0005405,22 mm,34765,1
MATCH,10214,NAFRN0000550,Front Nut of N7515.sp1 - 115 x 165 x 70,NRRBR0000005,NRRBR0000005,NORMAL,NORMAL,0,0,99,99,99,mm,mm,Round Bar EN19 90 MM,Round Bar EN19 90 MM,,PART,,I,B0005493,B0005493,97 mm,25043,1
MATCH,10224,NAFRN0000551,Front Nut of N7016.1.sp1 - 25 x 50 x 45,NRRBR0000012,NRRBR0000012,NORMAL,NORMAL,0,0,24/25,24,24,mm,mm,Round Bar EN19 60 MM,Round Bar EN19 60 MM,,PART,,I,B0005499,B0005499,22 mm,34808,1
MATCH,10228,NAFRN0000552,Front Nut of N7016.1.sp1 ID 60 x OD 90,NRRBR0000008,NRRBR0000008,NORMAL,NORMAL,0,0,31,31,31,mm,mm,Round Bar EN19 95 MM,Round Bar EN19 95 MM,,PART,CUTTING SIZE - 47mm,I,B0005503,B0005503,29 mm,34814,1
MATCH,10242,NAFRN0000553,Front Nut of N7016.1 - 32 x 60 x 54,NRRBR0000203,NRRBR0000203,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 65 MM,Round Bar EN19 65 MM,,PART,,I,B0005511,B0005511,26 mm,25055,1
MATCH,10725,NAFRN0000555,Front Nut of N4091 ID 100 x OD 170,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,32,32,32,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0005755,B0005755,30 mm,36426,1
MATCH,10884,NAFRN0000557,Front Nut of N4071split.sp1 ID 260 x OD 395,NRRBR0000027,NRRBR0000027,NORMAL,NORMAL,0,0,186,186,186,mm,mm,Round Bar EN19 220 MM,Round Bar EN19 220 MM,,PART,,I,B0005833,B0005833,184 mm,36435,1
MATCH,10888,NAFRN0000558,Front Nut of N7515 .sp1 ID 275 x OD 350,NRRBR0000172,NRRBR0000172,NORMAL,NORMAL,0,0,95,95,95,mm,mm,Round Bar EN19 200 MM,Round Bar EN19 200 MM,,PART,CUTTING SIZE - 101mm,I,B0005837,B0005837,93 mm,34923,1
MATCH,11035,NAFRN0000559,Front Nut of N4051 ID 160 x OD 260,NRRBR0000199,NRRBR0000199,NORMAL,NORMAL,0,0,127,127,127,mm,mm,Round Bar EN19 130 MM,Round Bar EN19 130 MM,,PART,,I,B0005897,B0005897,125 mm,36441,1
MATCH,11084,NAFRN0000560,Front Nut of N7016.1.sp1 - 96 x 170 x 130,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,57/58,57,57,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0005913,B0005913,55 mm,25238,1
MATCH,12141,NAFRN0000567,Front Nut of N4091 ID 220 x OD 362,NRRBR0000027,NRRBR0000027,NORMAL,NORMAL,0,0,162,162,162,mm,mm,Round Bar EN19 220 MM,Round Bar EN19 220 MM,,PART,,I,B0006456,B0006456,160 mm,36509,1
MATCH,12198,NAFRN0000568,Front Nut of N500 ID( 22/32) x OD 65,NRRBR0000234,NRRBR0000234,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 75 MM,Round Bar EN19 75 MM,,PART,,I,B0006474,B0006474,26 mm,35100,1
MATCH,12359,NAFRN0000569,Front Nut of N7016.1 ID 150 x OD 235,NRRBR0000037,NRRBR0000037,NORMAL,NORMAL,0,0,155,155,155,mm,mm,Round Bar EN24 120 MM,Round Bar EN24 120 MM,,PART,,I,B0006512,B0006512,153 mm,35111,1
MATCH,12434,NAFRN0000570,Front Nut of N4071 ID 170 x OD 300,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,103,103,103,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0006550,B0006550,101 mm,36531,1
MATCH,12617,NAFRN0000571,Front Nut of N7116 - 200 x 260 x 146,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,89,89,89,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0006605,B0006605,87 mm,25491,1
MATCH,12631,NAFRN0000572,Front Nut of N500 - 65 x 102 x 85,NRRBR0000006,NRRBR0000006,NORMAL,NORMAL,0,0,37,37,37,mm,mm,Round Bar EN19 110 MM,Round Bar EN19 110 MM,,PART,,I,B0006612,B0006612,35 mm,25499,1
MATCH,12676,NAFRN0000573,Front Nut of N4071 Split - 140 x 230 x 35.25,NRRBR0000009,NRRBR0000009,NORMAL,NORMAL,0,0,111,111,111,mm,mm,Round Bar EN19 125 MM,Round Bar EN19 125 MM,,PART,,I,B0006629,B0006629,109 mm,29367,1
MATCH,12671,NAFRN0000574,Front Nut of N7016.1.sp1 ID 128 x OD 180,NRRBR0000009,NRRBR0000009,NORMAL,NORMAL,0,0,92,92,92,mm,mm,Round Bar EN19 125 MM,Round Bar EN19 125 MM,,PART,,I,B0006637,B0006637,90 mm,35145,1
MATCH,12838,NAFRN0000576,Front Nut of N7515 .sp ID 150 x OD 235,NRRBR0000037,NRRBR0000037,NORMAL,NORMAL,0,0,155,155,155,mm,mm,Round Bar EN24 120 MM,Round Bar EN24 120 MM,,PART,,I,B0006695,B0006695,153 mm,25539,1
MATCH,10080,NAFRN0000577,Front Nut of N500 - 14/15/16 x 45 x 50,NRRBR0000011,NRRBR0000011,NORMAL,NORMAL,0,0,24,24,24,mm,mm,Round Bar EN19 56 MM,Round Bar EN19 56 MM,,PART,,I,B0006699,B0006699,22 mm,24985,1
MATCH,12874,NAFRN0000578,Front Nut of N7515.sp1 - 500 x 605 x 187,NRFRG0000327,NRFRG0000327,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 608X496X80,Forged ring EN19 608X496X80,,PART,,I,B0006706,B0006706,,25565,1
MATCH,12989,NAFRN0000579,Front Nut of N500 ID( 55-60)  x  OD 100,NRRBR0000006,NRRBR0000006,NORMAL,NORMAL,0,0,37,37,37,mm,mm,Round Bar EN19 110 MM,Round Bar EN19 110 MM,,PART,,I,B0006736,B0006736,35 mm,35162,1
MATCH,12998,NAFRN0000580,Front Nut of N7515 ID 150 x OD 210,NRRBR0000037,NRRBR0000037,NORMAL,NORMAL,0,0,80,80,80,mm,mm,Round Bar EN24 120 MM,Round Bar EN24 120 MM,,PART,,I,B0006751,B0006751,78 mm,35176,1
MATCH,12994,NAFRN0000581,Front Nut of N7515 ID 140 x OD 200,NRRBR0000037,NRRBR0000037,NORMAL,NORMAL,0,0,85,85,85,mm,mm,Round Bar EN24 120 MM,Round Bar EN24 120 MM,,PART,,I,B0006747,B0006747,83 mm,35170,1
MATCH,13244,NAFRN0000582,Front Nut of N7515 ID 260 x OD 340,NRRBR0000028,NRRBR0000028,NORMAL,NORMAL,0,0,144,144,144,mm,mm,Round Bar EN24 150 MM,Round Bar EN24 150 MM,,PART,,I,B0006835,B0006835,142 mm,35197,1
MATCH,13248,NAFRN0000583,Front Nut of N7515 ID 240 x OD 310,NRRBR0000028,NRRBR0000028,NORMAL,NORMAL,0,0,101,101,101,mm,mm,Round Bar EN24 150 MM,Round Bar EN24 150 MM,,PART,,I,B0006839,B0006839,99 mm,35203,1
MATCH,13290,NAFRN0000584,Front Nut of N7016.1 ID 110 x OD 165,NRRBR0000006,NRRBR0000006,NORMAL,NORMAL,0,0,89,89,89,mm,mm,Round Bar EN19 110 MM,Round Bar EN19 110 MM,,PART,,I,B0006848,B0006848,87 mm,35209,1
MATCH,13318,NAFRN0000585,Front Nut of N4061 ID 100 x OD 170,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0006860,B0006860,26 mm,36566,1
MATCH,13825,NAFRN0000588,Front Nut of N4091 ID 80 x OD 145,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,29,29,29,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0007075,B0007075,27 mm,36589,1
MATCH,13879,NAFRN0000589,Front Nut of N7016.1 ID 73 x OD 115,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,39,39,39,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0007112,B0007112,37 mm,35299,1
MATCH,13839,NAFRN0000592,"Front Nut of N7012 ID 6.500"" X OD 8.853""",NRRBR0000199,NRRBR0000199,NORMAL,NORMAL,0,0,64,64,64,mm,mm,Round Bar EN19 130 MM,Round Bar EN19 130 MM,,PART,,I,B0007094,B0007094,62 mm,35282,1
MATCH,13918,NAFRN0000593,Front Nut of N4091 ID 115 x OD 190,NRRBR0000172,NRRBR0000172,NORMAL,NORMAL,0,0,36,36,36,mm,mm,Round Bar EN19 200 MM,Round Bar EN19 200 MM,,PART,CUTTING SIZE - 101mm,I,B0007138,B0007138,34 mm,36600,1
MATCH,13993,NAFRN0000594,Front Nut of N4091 ID 140 x OD 260,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,88,88,88,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0007167,B0007167,86 mm,36610,1
MATCH,6085,NAFRN0000595,Front Nut of N7012.sp1 - 230 x 295 x 56,NRRBR0000004,NRRBR0000004,NORMAL,NORMAL,0,0,83/82,82,82,mm,mm,Round Bar EN19 150 MM,Round Bar EN19 150 MM,,PART,,I,B0007171,B0007171,80 mm,25756,1
MATCH,14341,NAFRN0000596,Front Nut of N7012.sp1 - 105 x 160 x 45,NRRBR0000014,NRRBR0000014,NORMAL,NORMAL,0,0,28,28,28,mm,mm,Round Bar EN19 170 MM,Round Bar EN19 170 MM,,PART,,I,B0007305,B0007305,26 mm,25853,1
MATCH,10198,NAFRN0000597,Front Nut of N7515 - 70 x 110 x 60,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,29,29,29,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0007379,B0007379,27 mm,25019,1
MATCH,14803,NAFRN0000598,Front Nut of N4091 - 155 x 263 x 84,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,89,89,89,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0007504,B0007504,87 mm,29470,1
MATCH,14879,NAFRN0000599,Front Nut of N4091 split. ID 90 x OD 160,NRRBR0000014,NRRBR0000014,NORMAL,NORMAL,0,0,31,31,31,mm,mm,Round Bar EN19 170 MM,Round Bar EN19 170 MM,,PART,,I,B0007508,B0007508,29 mm,36632,1
MATCH,15071,NAFRN0000600,Front Nut of N7036 - 170 x 240 x 122,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,83,83,83,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0007686,B0007686,81 mm,25970,1
MATCH,15076,NAFRN0000601,Front Nut of N7036 - 320 x 405 x 144,NRRBR0000172,NRRBR0000172,NORMAL,NORMAL,0,0,128,128,128,mm,mm,Round Bar EN19 200 MM,Round Bar EN19 200 MM,,PART,CUTTING SIZE - 101mm,I,B0007701,B0007701,126 mm,25979,1
MATCH,15153,NAFRN0000603,Front Nut of N7515 - 420 x 515 x 155,NRFRG0000360,NRFRG0000360,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 514X416X62,Forged ring EN19 514X416X62,,PART,,I,B0007629,B0007629,,26004,1
MATCH,15351,NAFRN0000604,Front Nut of N4091.sp1 - 180 x 330 x 112,NRRBR0000227,NRRBR0000227,NORMAL,NORMAL,0,0,139,139,139,mm,mm,Round Bar EN19 210 mm,Round Bar EN19 210 mm,,PART,CUTTING SIZE - 16mm,I,B0007723,B0007723,137 mm,29827,1
MATCH,15473,NAFRN0000605,Front Nut of N7012.sp ID 114 x OD 165,NRRBR0000004,NRRBR0000014 / NRRBR0000004,ALTERNATE,ALTERNATE,1,1,26/76,76,76,mm,mm,Round Bar EN19 170 MM / Round Bar EN19 150 MM,Round Bar EN19 150 MM,,PART,,I,B0007750,,74 mm,38392,1
MATCH,15473,NAFRN0000605,Front Nut of N7012.sp ID 114 x OD 165,NRRBR0000014,NRRBR0000014 / NRRBR0000004,NORMAL,NORMAL,0,0,26/76,26,26,mm,mm,Round Bar EN19 170 MM / Round Bar EN19 150 MM,Round Bar EN19 170 MM,,PART,,I,B0007750,,24 mm,35458,1
MATCH,15550,NAFRN0000606,Front Nut of N4091 ID 108 x OD 185,NRRBR0000172,NRRBR0000172,NORMAL,NORMAL,0,0,36,36,36,mm,mm,Round Bar EN19 200 MM,Round Bar EN19 200 MM,,PART,CUTTING SIZE - 101mm,I,B0007802,B0007802,34 mm,36649,1
MATCH,15717,NAFRN0000607,Front Nut of N7016.1 ID 440 x OD 535,NRRBR0000357,NRRBR0000357,NORMAL,NORMAL,0,0,1,1,1,mm,mm,Round Pipe EN19 OD 548 MM X ID 370 MM X TL 88 MM,Round Pipe EN19 OD 548 MM X ID 370 MM X TL 88 MM,,PART,,I,B0007864,B0007864,,35494,1
MATCH,16542,NAFRN0000610,Front Nut of N7012 ID 120 x OD 160,NRRBR0000014,NRRBR0000014,NORMAL,NORMAL,0,0,21,21,21,mm,mm,Round Bar EN19 170 MM,Round Bar EN19 170 MM,,PART,,I,B0008173,B0008173,19 mm,35533,1
MATCH,16713,NAFRN0000611,Front Nut of N7515 .sp1 ID 270 x OD 350,NRRBR0000172,NRRBR0000172,NORMAL,NORMAL,0,0,107,107,107,mm,mm,Round Bar EN19 200 MM,Round Bar EN19 200 MM,,PART,CUTTING SIZE - 101mm,I,B0008264,B0008264,105 mm,35551,1
MATCH,16887,NAFRN0000612,Front Nut of N7116 - 240 x 305 x 146,NRRBR0000140,NRRBR0000140,NORMAL,NORMAL,0,0,113,113,113,mm,mm,Round Bar EN19 180 MM,Round Bar EN19 180 MM,,PART,,I,B0008341,B0008341,111 mm,26250,1
MATCH,16999,NAFRN0000614,Front Nut of N7515 - 400 x 495 x 155,NRFRG0000386,NRFRG0000386,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 494 X 396 X 61,Forged ring EN19 494 X 396 X 61,,PART,,I,B0008350,B0008350,,26286,1
MATCH,17002,NAFRN0000615,Front Nut of N7515 .sp1 ID 285 x OD 360,NRFRG0000384,NRFRG0000384,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN24 358 X 281 X 34,Forged ring EN24 358 X 281 X 34,,PART,,I,B0008346,B0008346,,35577,1
MATCH,15190,NAFRN0000619,Front Nut of N7515 .sp ID 135 x OD 185,NRRBR0000006,NRRBR0000006,NORMAL,NORMAL,0,0,88,88,88,mm,mm,Round Bar EN19 110 MM,Round Bar EN19 110 MM,,PART,,I,B0008483,B0008483,86 mm,35617,1
MATCH,17333,NAFRN0000620,Front Nut of N7515 .sp1 ID 160 x OD 220,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,98,98,98,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0008472,B0008472,96 mm,35604,1
MATCH,17424,NAFRN0000621,Front Nut of N7016.1.sp1 - 175 x 220 x 102,NRRBR0000009,NRRBR0000009,NORMAL,NORMAL,0,0,91,91,91,mm,mm,Round Bar EN19 125 MM,Round Bar EN19 125 MM,,PART,,I,B0008535,B0008535,89 mm,26369,1
MATCH,12976,NAFRN0000622,Front Nut of N7515.sp1 ID 155 x OD 205,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,83,83,83,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0008502,B0008502,81 mm,35623,1
MATCH,17442,NAFRN0000624,Nut of N280 ID 40 x OD 67,NRRBR0000007,NRRBR0000007,NORMAL,NORMAL,0,0,36,36,36,mm,mm,Round Bar EN19 80 MM,Round Bar EN19 80 MM,,PART,,I,B0008541,B0008541,34 mm,35643,1
MATCH,17465,NAFRN0000625,Front Nut of N7116 - 60 x 90 x 62,NRRBR0000197,NRRBR0000197,NORMAL,NORMAL,0,0,30,30,30,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0008555,B0008555,28 mm,26379,1
MATCH,17470,NAFRN0000626,Front Nut of N7116 - 38 x 65 x 45,NRRBR0000234,NRRBR0000234,NORMAL,NORMAL,0,0,24,24,24,mm,mm,Round Bar EN19 75 MM,Round Bar EN19 75 MM,,PART,,I,B0008548,B0008548,22 mm,26387,1
MATCH,17474,NAFRN0000627,Front Nut of N7116 - 75 x 115 x 76,NRRBR0000009,NRRBR0000009,NORMAL,NORMAL,0,0,35,35,35,mm,mm,Round Bar EN19 125 MM,Round Bar EN19 125 MM,,PART,,I,B0008552,B0008552,33 mm,26394,1
MATCH,17523,NAFRN0000628,Back Removal Plate  - 203 x 390 x 40,NSMCL0000210,NSMCL0000210,NORMAL,NORMAL,0,0,1,1,1,Kg.,Kg.,MS Circle 403 X 45,MS Circle 403 X 45,,PART,,I,B0008616,B0008616,,38395,1
MATCH,17527,NAFRN0000629,Back Removal Plate  - 201 x 340 x 40,NSMCL0000212,NSMCL0000212,NORMAL,NORMAL,0,0,1,1,1,Kg.,Kg.,MS Circle 353 X 45,MS Circle 353 X 45,,PART,,I,B0008614,B0008614,,38393,1
MATCH,17525,NAFRN0000630,Front Removal Plate  - 256  x 30,NSMCL0000211,NSMCL0000211,NORMAL,NORMAL,0,0,1,1,1,Kg.,Kg.,MS Circle 270 X 35,MS Circle 270 X 35,,PART,,I,B0008615,B0008615,,38394,1
MATCH,17714,NAFRN0000631,Front Nut of N7015.0 ID 440 x OD 545,NRFRG0000403,NRFRG0000403,NORMAL,NORMAL,0,0,1,1,1,Nos.,Nos.,Forged ring EN19 544X441X74,Forged ring EN19 544X441X74,,PART,,I,B0008632,B0008632,,35668,1
MATCH,17738,NAFRN0000633,Front Nut of N7016.1B ID 60 x OD 90,NRRBR0000197,NRRBR0000197,NORMAL,NORMAL,0,0,31,31,31,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0008642,B0008642,29 mm,35681,1
MATCH,16421,NAFRN0000634,Front Nut of N7515 TC/ZZ - 140 x 190 x 79,NRRBR0000006,NRRBR0000006,NORMAL,NORMAL,0,0,86,86,86,mm,mm,Round Bar EN19 110 MM,Round Bar EN19 110 MM,,PART,,I,B0008666,B0008666,84 mm,26182,1
MATCH,18284,NAFRN0000635,Front Nut of N7036 - 190 x 260 x 122,NRRBR0000014,NRRBR0000014,NORMAL,NORMAL,0,0,93,93,93,mm,mm,Round Bar EN19 170 MM,Round Bar EN19 170 MM,,PART,,I,B0008866,B0008866,91 mm,26521,1
MATCH,18356,NAFRN0000636,Front Nut of N7016.1.sp1 ID 58.5 x OD 90,NRRBR0000197,NRRBR0000197,NORMAL,NORMAL,0,0,31,31,31,mm,mm,Round Bar EN19 100 MM,Round Bar EN19 100 MM,,PART,,I,B0008897,B0008897,29 mm,35746,1
MATCH,18313,NAFRN0000637,Front Nut of N4071.sp1 - 160 x 290 x 68,NRRBR0000014,NRRBR0000014,NORMAL,NORMAL,0,0,114,114,114,mm,mm,Round Bar EN19 170 MM,Round Bar EN19 170 MM,,PART,,I,B0008838,B0008838,112 mm,36717,1
MATCH,18308,NAFRN0000638,Front Nut of N4071.sp1 - 130 x 230 x 60.5,NRRBR0000022,NRRBR0000022,NORMAL,NORMAL,0,0,75,75,75,mm,mm,Round Bar EN19 160 MM,Round Bar EN19 160 MM,,PART,,I,B0008841,B0008841,73 mm,29599,1
MATCH,18920,NAFRN0000641,Front Nut of N7515.sp1 - 175 x 230 x 92,NRRBR0000009,NRRBR0000022 / NRRBR0000009,ALTERNATE,ALTERNATE,1,1,67/105,105,105,mm,mm,Round Bar EN19 160 MM / Round Bar EN19 125 MM,Round Bar EN19 125 MM,,PART,,I,B0009151,B0009151,103 mm,35806,1
MATCH,18920,NAFRN0000641,Front Nut of N7515.sp1 - 175 x 230 x 92,NRRBR0000022,NRRBR0000022 / NRRBR0000009,NORMAL,NORMAL,0,0,67/105,67,67,mm,mm,Round Bar EN19 160 MM / Round Bar EN19 125 MM,Round Bar EN19 160 MM,,PART,,I,B0009151,,65 mm,26638,1
MATCH,18915,NAFRN0000642,Front Nut of N7515.sp1 - 140 x 200 x 92,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,102,102,102,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0009154,B0009154,100 mm,35811,1
MATCH,18971,NAFRN0000643,Front Nut of N7016.1.sp1 - 40 x 65 x 45,NRRBR0000234,NRRBR0000234,NORMAL,NORMAL,0,0,24,24,24,mm,mm,Round Bar EN19 75 MM,Round Bar EN19 75 MM,,PART,,I,B0009171,B0009171,22 mm,26646,1
MATCH,18958,NAFRN0000644,Front Nut of N4071.sp1 - 140 x 265 x 64.5,NRRBR0000004,NRRBR0000004,NORMAL,NORMAL,0,0,117,117,117,mm,mm,Round Bar EN19 150 MM,Round Bar EN19 150 MM,,PART,,I,B0009197,B0009197,115 mm,36755,1
MATCH,18963,NAFRN0000645,Front Nut of N4071.sp1 - 105 x 185 x 50,NRRBR0000173,NRRBR0000173,NORMAL,NORMAL,0,0,76,76,76,mm,mm,Round Bar EN19 120 MM,Round Bar EN19 120 MM,,PART,,I,B0009204,B0009204,74 mm,29665,1
MATCH,19054,NAFRN0000646,Front Nut of N4071.sp1 - 120 x 215 x 54,NRRBR0000002,NRRBR0000002,NORMAL,NORMAL,0,0,79,79,79,mm,mm,Round Bar EN19 140 MM,Round Bar EN19 140 MM,,PART,CUTTING SIZE - 38mm,I,B0009231,B0009231,77 mm,29681,1
